symbol,date,entry_price,exit_date,exit_price,return,is_complete,in_optimal_zone,prev_weekly_red,prev_weekly_large_bottom_wick,prev_atr_declining,vol_spike,sector
DHR,2025-02-11 05:00:00,201.62,2026-01-09 05:00:00,237.51,0.17800813411367922,False,False,True,False,False,False,Health
DHR,2025-02-12 05:00:00,202.18,2026-01-09 05:00:00,237.51,0.17474527648629934,False,False,True,False,False,False,Health
DHR,2025-02-13 05:00:00,203.59,2026-01-09 05:00:00,237.51,0.1666093619529445,False,False,True,False,False,False,Health
DHR,2025-02-18 05:00:00,204.53,2026-01-09 05:00:00,237.51,0.16124773871803644,False,False,True,False,False,False,Health
DHR,2025-04-04 04:00:00,181.77,2026-01-09 05:00:00,237.51,0.30665126258458475,False,True,True,True,True,False,Health
DHR,2025-04-07 04:00:00,180.62,2026-01-09 05:00:00,237.51,0.31497065662717305,False,True,True,False,True,True,Health
DHR,2025-04-08 04:00:00,174.64,2026-01-09 05:00:00,237.51,0.3599977095739808,False,True,True,False,True,False,Health
MS,2025-03-10 04:00:00,111.69,2026-01-09 05:00:00,186.06,0.6658608648939028,False,False,False,True,False,True,Finance
MS,2025-03-11 04:00:00,112.04,2026-01-09 05:00:00,186.06,0.6606569082470546,False,False,False,True,False,False,Finance
MS,2025-03-13 04:00:00,111.68,2026-01-09 05:00:00,186.06,0.6660100286532951,False,False,False,True,False,False,Finance
MS,2025-04-04 04:00:00,99.83,2026-01-09 05:00:00,186.06,0.8637684062906943,False,False,False,False,True,True,Finance
MS,2025-04-07 04:00:00,100.92,2026-01-09 05:00:00,186.06,0.8436385255648038,False,False,True,False,False,True,Finance
MS,2025-04-08 04:00:00,100.31,2026-01-09 05:00:00,186.06,0.8548499651081647,False,False,True,False,False,False,Finance
QCOM,2025-04-03 04:00:00,139.42,2026-01-09 05:00:00,179.235,0.2855759575383734,False,False,False,False,True,True,Tech
QCOM,2025-04-04 04:00:00,127.46,2026-01-09 05:00:00,179.235,0.4062058685077674,False,True,False,False,True,True,Tech
QCOM,2025-04-07 04:00:00,129.72,2026-01-09 05:00:00,179.235,0.3817067530064755,False,True,True,False,True,True,Tech
QCOM,2025-04-08 04:00:00,124.66,2026-01-09 05:00:00,179.235,0.43779079095138784,False,True,True,False,True,False,Tech
PFE,2025-04-04 04:00:00,22.97,2026-01-09 05:00:00,25.385,0.10513713539399228,False,False,False,False,True,False,Health
PFE,2025-04-07 04:00:00,22.63,2026-01-09 05:00:00,25.385,0.12174105170128158,False,False,True,False,False,False,Health
PFE,2025-04-08 04:00:00,21.84,2026-01-09 05:00:00,25.385,0.1623168498168499,False,False,True,False,False,False,Health
PFE,2025-04-09 04:00:00,22.49,2026-01-09 05:00:00,25.385,0.12872387727879064,False,False,True,False,False,False,Health
PFE,2025-04-10 04:00:00,21.59,2026-01-09 05:00:00,25.385,0.17577582213987974,False,False,True,False,False,False,Health
PFE,2025-04-11 04:00:00,21.91,2026-01-09 05:00:00,25.385,0.15860337745321784,False,False,True,False,False,False,Health
HON,2025-04-04 04:00:00,190.99,2026-01-09 05:00:00,208.395,0.0911304256767369,False,False,False,False,True,False,Industrial
HON,2025-04-07 04:00:00,187.46,2026-01-09 05:00:00,208.395,0.11167715779366261,False,False,True,False,True,False,Industrial
HON,2025-04-08 04:00:00,182.86,2026-01-09 05:00:00,208.395,0.13964234933829145,False,False,True,False,True,False,Industrial
COP,2025-04-04 04:00:00,86.29,2026-01-09 05:00:00,98.92,0.14636690230617688,False,False,False,False,True,False,Energy
COP,2025-04-07 04:00:00,85.67,2026-01-09 05:00:00,98.92,0.15466324267538223,False,False,False,False,True,False,Energy
COP,2025-04-08 04:00:00,82.66,2026-01-09 05:00:00,98.92,0.19670941204935888,False,True,False,False,True,False,Energy
ETN,2025-02-24 05:00:00,289.85,2026-01-09 05:00:00,324.39,0.11916508538899406,False,False,True,True,True,False,Industrial
ETN,2025-02-25 05:00:00,287.55,2026-01-09 05:00:00,324.39,0.12811684924360978,False,False,True,True,True,False,Industrial
ETN,2025-03-03 05:00:00,278.46,2026-01-09 05:00:00,324.39,0.16494290023701796,False,False,True,False,True,False,Industrial
BMY,2025-04-10 04:00:00,50.46,2026-01-09 05:00:00,55.775,0.10533095521204916,False,False,True,True,False,False,Health
BMY,2025-04-15 04:00:00,50.0,2026-01-09 05:00:00,55.775,0.11549999999999994,False,False,True,False,False,False,Health
BMY,2025-04-16 04:00:00,49.36,2026-01-09 05:00:00,55.775,0.12996353322528353,False,False,True,False,False,False,Health
BMY,2025-04-17 04:00:00,49.23,2026-01-09 05:00:00,55.775,0.1329473898029656,False,False,True,False,False,False,Health
BMY,2025-04-21 04:00:00,48.94,2026-01-09 05:00:00,55.775,0.1396608091540663,False,False,True,False,False,False,Health
BMY,2025-04-23 04:00:00,48.53,2026-01-09 05:00:00,55.775,0.14928909952606628,False,False,True,False,False,False,Health
BMY,2025-04-24 04:00:00,48.69,2026-01-09 05:00:00,55.775,0.14551242554939425,False,False,True,False,False,False,Health
BMY,2025-04-25 04:00:00,47.9,2026-01-09 05:00:00,55.775,0.16440501043841338,False,False,True,False,False,False,Health
BMY,2025-05-14 04:00:00,44.12,2026-01-09 05:00:00,55.775,0.2641659111514052,False,False,False,False,True,False,Health
BMY,2025-09-25 04:00:00,43.41,2026-01-09 05:00:00,55.775,0.2848422022575443,False,False,True,False,True,False,Health
ADP,2025-10-29 04:00:00,261.22,2026-01-09 05:00:00,267.02,0.02220350662276993,False,False,True,False,True,False,Other
ADP,2025-10-30 04:00:00,261.53,2026-01-09 05:00:00,267.02,0.02099185561885819,False,False,True,False,True,False,Other
ADP,2025-10-31 04:00:00,260.3,2026-01-09 05:00:00,267.02,0.025816365731847757,False,False,True,False,True,False,Other
ADP,2025-11-03 05:00:00,257.17,2026-01-09 05:00:00,267.02,0.03830151261811232,False,False,True,False,True,False,Other
ADP,2025-11-04 05:00:00,259.22,2026-01-09 05:00:00,267.02,0.030090270812437092,False,False,True,False,True,False,Other
ADP,2025-11-05 05:00:00,259.57,2026-01-09 05:00:00,267.02,0.0287013137111376,False,False,True,False,True,False,Other
ADP,2025-11-06 05:00:00,252.36,2026-01-09 05:00:00,267.02,0.05809161515295602,False,False,True,False,True,False,Other
ADP,2025-11-07 05:00:00,254.16,2026-01-09 05:00:00,267.02,0.050598048473402546,False,False,True,False,True,False,Other
ADP,2025-11-10 05:00:00,254.06,2026-01-09 05:00:00,267.02,0.05101157206958984,False,False,True,False,False,False,Other
ADP,2025-11-11 05:00:00,255.2,2026-01-09 05:00:00,267.02,0.04631661442006263,False,False,True,False,False,False,Other
ADP,2025-11-12 05:00:00,254.55,2026-01-09 05:00:00,267.02,0.048988410921233516,False,False,True,False,False,False,Other
ADP,2025-11-13 05:00:00,254.61,2026-01-09 05:00:00,267.02,0.04874121204980142,False,False,True,False,False,False,Other
ADP,2025-11-14 05:00:00,253.09,2026-01-09 05:00:00,267.02,0.055039709194357744,False,False,True,False,False,False,Other
ADP,2025-11-17 05:00:00,250.9,2026-01-09 05:00:00,267.02,0.06424870466321231,False,False,True,True,False,False,Other
ADP,2025-11-18 05:00:00,249.69,2026-01-09 05:00:00,267.02,0.06940606351876322,False,False,True,True,False,False,Other
ADP,2025-11-19 05:00:00,250.41,2026-01-09 05:00:00,267.02,0.06633121680444076,False,False,True,True,False,False,Other
ADP,2025-11-20 05:00:00,249.06,2026-01-09 05:00:00,267.02,0.07211113787842272,False,False,True,True,False,False,Other
ADP,2025-11-24 05:00:00,250.1,2026-01-09 05:00:00,267.02,0.06765293882447021,False,False,True,True,True,False,Other
VRTX,2025-08-05 04:00:00,374.98,2026-01-09 05:00:00,468.025,0.24813323377246777,False,False,False,False,True,True,Health
VRTX,2025-08-06 04:00:00,385.65,2026-01-09 05:00:00,468.025,0.2136004148839621,False,False,False,False,True,True,Health
VRTX,2025-08-07 04:00:00,375.63,2026-01-09 05:00:00,468.025,0.24597343130207916,False,False,False,False,True,True,Health
VRTX,2025-08-08 04:00:00,366.54,2026-01-09 05:00:00,468.025,0.27687291973590855,False,False,False,False,True,False,Health
VRTX,2025-08-11 04:00:00,374.46,2026-01-09 05:00:00,468.025,0.24986647438978804,False,False,True,True,True,False,Health
AMAT,2025-04-03 04:00:00,135.51,2026-01-09 05:00:00,298.565,1.203269131429415,False,True,True,True,True,False,Tech
AMAT,2025-04-04 04:00:00,126.95,2026-01-09 05:00:00,298.565,1.3518314296967309,False,True,True,True,True,True,Tech
AMAT,2025-04-08 04:00:00,128.96,2026-01-09 05:00:00,298.565,1.3151752481389578,False,True,True,False,True,False,Tech
AMAT,2025-08-15 04:00:00,161.755,2026-01-09 05:00:00,298.565,0.8457852925720999,False,False,True,True,False,True,Tech
AMAT,2025-08-21 04:00:00,159.84,2026-01-09 05:00:00,298.565,0.867899149149149,False,False,False,True,True,False,Tech
LOW,2025-03-12 04:00:00,228.33,2026-01-09 05:00:00,266.18,0.16576884334077868,False,False,False,False,False,False,Consumer
LOW,2025-03-13 04:00:00,222.66,2026-01-09 05:00:00,266.18,0.1954549537411301,False,False,False,False,False,False,Consumer
LOW,2025-03-14 04:00:00,224.44,2026-01-09 05:00:00,266.18,0.18597397968276597,False,False,False,False,False,False,Consumer
LOW,2025-03-18 04:00:00,222.95,2026-01-09 05:00:00,266.18,0.19389997757344712,False,False,True,True,True,False,Consumer
LOW,2025-04-08 04:00:00,211.69,2026-01-09 05:00:00,266.18,0.25740469554537304,False,False,False,False,True,False,Consumer
LOW,2025-11-18 05:00:00,219.57,2026-01-09 05:00:00,266.18,0.2122785444277453,False,False,True,False,True,True,Consumer
PLD,2025-04-03 04:00:00,101.59,2026-01-09 05:00:00,129.315,0.2729107195590117,False,False,True,False,False,False,RealEstate
PLD,2025-04-04 04:00:00,98.23,2026-01-09 05:00:00,129.315,0.31645118599205935,False,False,True,False,False,True,RealEstate
PLD,2025-04-07 04:00:00,94.52,2026-01-09 05:00:00,129.315,0.3681231485399916,False,False,False,False,True,True,RealEstate
PLD,2025-04-08 04:00:00,89.76,2026-01-09 05:00:00,129.315,0.44067513368983957,False,True,False,False,True,False,RealEstate
C,2025-03-10 04:00:00,67.41,2026-01-09 05:00:00,121.21,0.7981011719329476,False,False,True,True,False,False,Finance
C,2025-03-11 04:00:00,67.5,2026-01-09 05:00:00,121.21,0.7957037037037036,False,False,True,True,False,False,Finance
C,2025-03-13 04:00:00,67.23,2026-01-09 05:00:00,121.21,0.802915365164361,False,False,True,True,False,False,Finance
C,2025-04-03 04:00:00,63.05,2026-01-09 05:00:00,121.21,0.9224425059476606,False,False,False,False,True,True,Finance
C,2025-04-04 04:00:00,58.13,2026-01-09 05:00:00,121.21,1.085153965250301,False,False,False,False,True,True,Finance
C,2025-04-07 04:00:00,58.85,2026-01-09 05:00:00,121.21,1.0596431605777399,False,False,True,False,False,True,Finance
C,2025-04-08 04:00:00,58.77,2026-01-09 05:00:00,121.21,1.062446826612217,False,False,True,False,False,False,Finance
BX,2025-03-06 05:00:00,145.63,2026-01-09 05:00:00,157.24,0.07972258463228732,False,False,True,False,True,False,Finance
BX,2025-03-07 05:00:00,145.15,2026-01-09 05:00:00,157.24,0.0832931450223906,False,False,True,False,True,False,Finance
BX,2025-03-10 04:00:00,139.37,2026-01-09 05:00:00,157.24,0.12821984645189066,False,False,False,True,True,False,Finance
BX,2025-03-11 04:00:00,138.14,2026-01-09 05:00:00,157.24,0.13826552772549605,False,False,False,True,True,False,Finance
BX,2025-03-12 04:00:00,140.54,2026-01-09 05:00:00,157.24,0.11882738010530813,False,False,False,True,True,False,Finance
BX,2025-03-13 04:00:00,136.53,2026-01-09 05:00:00,157.24,0.1516882736394931,False,False,False,True,True,False,Finance
BX,2025-04-08 04:00:00,120.07,2026-01-09 05:00:00,157.24,0.3095694178395938,False,True,True,False,False,False,Finance
BX,2025-10-10 04:00:00,153.77,2026-01-09 05:00:00,157.24,0.022566170254275875,False,False,True,False,False,False,Finance
BX,2025-10-31 04:00:00,146.64,2026-01-09 05:00:00,157.24,0.07228587015821075,False,False,True,False,False,False,Finance
BX,2025-11-03 05:00:00,144.42,2026-01-09 05:00:00,157.24,0.08876886857775945,False,False,True,False,True,False,Finance
BX,2025-11-04 05:00:00,142.85,2026-01-09 05:00:00,157.24,0.10073503675183759,False,False,True,False,True,False,Finance
BX,2025-11-05 05:00:00,144.32,2026-01-09 05:00:00,157.24,0.0895232815964524,False,False,True,False,True,False,Finance
BX,2025-11-06 05:00:00,143.43,2026-01-09 05:00:00,157.24,0.0962839015547654,False,False,True,False,True,False,Finance
BX,2025-11-13 05:00:00,139.53,2026-01-09 05:00:00,157.24,0.12692610908048452,False,False,True,False,False,False,Finance
BX,2025-11-17 05:00:00,138.42,2026-01-09 05:00:00,157.24,0.13596301112556008,False,False,False,True,True,False,Finance
BX,2025-11-18 05:00:00,136.53,2026-01-09 05:00:00,157.24,0.1516882736394931,False,False,False,True,True,False,Finance
BA,2025-03-04 05:00:00,158.9,2026-01-09 05:00:00,233.375,0.46869100062932656,False,False,True,False,False,True,Industrial
BA,2025-03-07 05:00:00,154.18,2026-01-09 05:00:00,233.375,0.5136528732650147,False,False,True,False,False,False,Industrial
BA,2025-03-10 04:00:00,148.15,2026-01-09 05:00:00,233.375,0.5752615592305095,False,False,True,False,True,False,Industrial
BA,2025-04-04 04:00:00,136.59,2026-01-09 05:00:00,233.375,0.7085804231642141,False,True,False,False,False,True,Industrial
BA,2025-04-07 04:00:00,138.86,2026-01-09 05:00:00,233.375,0.680649575111623,False,False,True,False,True,False,Industrial
BA,2025-04-08 04:00:00,139.39,2026-01-09 05:00:00,233.375,0.674259272544659,False,False,True,False,True,False,Industrial
BA,2025-11-17 05:00:00,191.81,2026-01-09 05:00:00,233.375,0.21669881653719836,False,False,True,False,False,False,Industrial
BA,2025-11-18 05:00:00,189.63,2026-01-09 05:00:00,233.375,0.23068607287876386,False,False,True,False,False,False,Industrial
BA,2025-11-19 05:00:00,185.7,2026-01-09 05:00:00,233.375,0.2567312870220786,False,False,True,False,False,False,Industrial
BA,2025-11-20 05:00:00,179.38,2026-01-09 05:00:00,233.375,0.30100903110714694,False,False,True,False,False,False,Industrial
BA,2025-11-21 05:00:00,179.7,2026-01-09 05:00:00,233.375,0.29869226488592115,False,False,True,False,False,False,Industrial
BA,2025-11-24 05:00:00,179.12,2026-01-09 05:00:00,233.375,0.3028974988834301,False,False,True,True,True,False,Industrial
BA,2025-11-25 05:00:00,182.44,2026-01-09 05:00:00,233.375,0.2791876781407585,False,False,True,True,True,False,Industrial
PANW,2025-04-04 04:00:00,153.57,2026-01-09 05:00:00,189.45,0.23363938269193207,False,False,True,False,True,False,Tech
PANW,2025-04-07 04:00:00,152.44,2026-01-09 05:00:00,189.45,0.24278404618210447,False,False,True,False,False,False,Tech
PANW,2025-04-08 04:00:00,152.53,2026-01-09 05:00:00,189.45,0.24205074411591143,False,False,True,False,False,True,Tech
PANW,2025-08-08 04:00:00,167.06,2026-01-09 05:00:00,189.45,0.134023704058422,False,False,False,False,True,False,Tech
ADI,2025-04-03 04:00:00,180.88,2026-01-09 05:00:00,302.57,0.6727664750110571,False,False,True,False,True,True,Tech
ADI,2025-04-04 04:00:00,164.6,2026-01-09 05:00:00,302.57,0.8382138517618469,False,True,True,False,True,True,Tech
ADI,2025-04-07 04:00:00,171.34,2026-01-09 05:00:00,302.57,0.7659040504260535,False,True,True,False,True,True,Tech
ADI,2025-04-08 04:00:00,166.09,2026-01-09 05:00:00,302.57,0.8217231621410077,False,True,True,False,True,False,Tech
SBUX,2025-04-03 04:00:00,88.26,2026-01-09 05:00:00,88.545,0.0032290958531611125,False,False,True,False,True,True,Consumer
SBUX,2025-04-04 04:00:00,82.1,2026-01-09 05:00:00,88.545,0.07850182704019493,False,False,True,False,True,False,Consumer
SBUX,2025-04-07 04:00:00,80.0,2026-01-09 05:00:00,88.545,0.10681249999999998,False,False,True,True,True,True,Consumer
SBUX,2025-04-08 04:00:00,79.69,2026-01-09 05:00:00,88.545,0.1111180825699587,False,False,True,True,True,False,Consumer
MMC,2025-08-01 04:00:00,197.78,2026-01-09 05:00:00,186.79,-0.05556679138436649,False,False,False,True,True,False,Finance
MMC,2025-10-16 04:00:00,186.48,2026-01-09 05:00:00,186.79,0.0016623766623766745,False,False,False,True,True,True,Finance
MMC,2025-10-28 04:00:00,182.82,2026-01-09 05:00:00,186.79,0.021715348430149772,False,False,True,False,False,False,Finance
MMC,2025-10-29 04:00:00,179.99,2026-01-09 05:00:00,186.79,0.037779876659814304,False,False,True,False,False,False,Finance
MMC,2025-10-30 04:00:00,178.67,2026-01-09 05:00:00,186.79,0.045446913303856196,False,False,True,False,False,False,Finance
MMC,2025-10-31 04:00:00,178.15,2026-01-09 05:00:00,186.79,0.04849845635700234,False,False,True,False,False,False,Finance
MMC,2025-11-03 05:00:00,177.13,2026-01-09 05:00:00,186.79,0.05453621633828254,False,False,True,False,True,False,Finance
MMC,2025-11-05 05:00:00,178.4,2026-01-09 05:00:00,186.79,0.04702914798206259,False,False,True,False,True,False,Finance
MMC,2025-11-06 05:00:00,176.58,2026-01-09 05:00:00,186.79,0.05782081775965553,False,False,True,False,True,False,Finance
CI,2025-07-31 04:00:00,267.38,2026-01-09 05:00:00,280.15,0.04775974268830874,False,False,True,False,True,True,Health
CI,2025-08-01 04:00:00,262.23,2026-01-09 05:00:00,280.15,0.068336956107234,False,False,True,False,True,False,Health
CI,2025-08-04 04:00:00,266.59,2026-01-09 05:00:00,280.15,0.05086462357927912,False,False,False,False,True,False,Health
CI,2025-10-30 04:00:00,247.1,2026-01-09 05:00:00,280.15,0.13375151760420878,False,False,False,True,True,True,Health
CI,2025-10-31 04:00:00,244.41,2026-01-09 05:00:00,280.15,0.14622969600261837,False,False,False,True,True,True,Health
LRCX,2025-04-03 04:00:00,65.22,2026-01-09 05:00:00,218.06,2.343452928549525,False,False,True,False,True,False,Tech
LRCX,2025-04-04 04:00:00,59.09,2026-01-09 05:00:00,218.06,2.6903029277373496,False,True,True,False,True,True,Tech
LRCX,2025-04-08 04:00:00,60.25,2026-01-09 05:00:00,218.06,2.619253112033195,False,True,True,False,True,False,Tech
AMT,2025-01-02 05:00:00,181.03,2026-01-06 05:00:00,175.82,-0.02877976026073026,True,False,True,False,False,False,RealEstate
AMT,2025-01-07 05:00:00,177.17,2026-01-09 05:00:00,168.41,-0.049444036800812774,True,False,True,False,True,False,RealEstate
AMT,2025-01-10 05:00:00,173.46,2026-01-09 05:00:00,168.41,-0.029113340251354813,False,False,True,False,True,False,RealEstate
AMT,2025-10-06 04:00:00,185.57,2026-01-09 05:00:00,168.41,-0.09247184350918791,False,False,True,True,True,False,RealEstate
AMT,2025-11-03 05:00:00,176.64,2026-01-09 05:00:00,168.41,-0.046591938405797007,False,False,True,True,True,False,RealEstate
MU,2025-04-03 04:00:00,74.34,2026-01-09 05:00:00,341.5392,3.5942857142857143,False,True,True,False,True,False,Tech
MU,2025-04-04 04:00:00,64.72,2026-01-09 05:00:00,341.5392,4.2771817058096415,False,True,True,False,True,False,Tech
MU,2025-04-07 04:00:00,68.37,2026-01-09 05:00:00,341.5392,3.995454146555506,False,True,True,False,True,False,Tech
MU,2025-04-08 04:00:00,65.54,2026-01-09 05:00:00,341.5392,4.2111565456209945,False,True,True,False,True,False,Tech
KKR,2025-02-21 05:00:00,132.22,2026-01-09 05:00:00,133.96,0.013159885040084696,False,False,True,False,False,False,Finance
KKR,2025-02-24 05:00:00,131.19,2026-01-09 05:00:00,133.96,0.0211144142084001,False,False,True,False,False,False,Finance
KKR,2025-02-25 05:00:00,129.59,2026-01-09 05:00:00,133.96,0.03372173778840959,False,False,True,False,False,False,Finance
KKR,2025-03-04 05:00:00,120.78,2026-01-09 05:00:00,133.96,0.10912402715681413,False,False,True,False,False,True,Finance
KKR,2025-03-05 05:00:00,123.03,2026-01-09 05:00:00,133.96,0.08884012029586286,False,False,True,False,False,True,Finance
KKR,2025-03-06 05:00:00,116.13,2026-01-09 05:00:00,133.96,0.1535348316541807,False,False,True,False,False,False,Finance
KKR,2025-03-07 05:00:00,115.27,2026-01-09 05:00:00,133.96,0.16214106011971907,False,False,True,False,False,False,Finance
KKR,2025-03-10 04:00:00,108.17,2026-01-09 05:00:00,133.96,0.23842100397522414,False,False,False,True,True,False,Finance
KKR,2025-03-11 04:00:00,112.11,2026-01-09 05:00:00,133.96,0.19489786816519494,False,False,False,True,True,False,Finance
KKR,2025-03-13 04:00:00,108.69,2026-01-09 05:00:00,133.96,0.23249608979666947,False,False,False,True,True,False,Finance
KKR,2025-04-04 04:00:00,92.79,2026-01-09 05:00:00,133.96,0.4436900528074146,False,True,False,False,True,True,Finance
KKR,2025-10-02 04:00:00,124.63,2026-01-09 05:00:00,133.96,0.07486159030730977,False,False,False,False,True,False,Finance
KKR,2025-10-10 04:00:00,117.82,2026-01-09 05:00:00,133.96,0.1369886267187237,False,False,True,False,False,False,Finance
ICE,2025-10-29 04:00:00,150.62,2026-01-09 05:00:00,165.305,0.09749701234895758,False,False,True,False,False,False,Finance
ICE,2025-10-30 04:00:00,148.52,2026-01-09 05:00:00,165.305,0.11301508214381895,False,False,True,False,False,False,Finance
ICE,2025-10-31 04:00:00,146.29,2026-01-09 05:00:00,165.305,0.12998154350946756,False,False,True,False,False,False,Finance
ICE,2025-11-03 05:00:00,145.59,2026-01-09 05:00:00,165.305,0.13541452022803768,False,False,False,False,True,False,Finance
ICE,2025-11-04 05:00:00,146.98,2026-01-09 05:00:00,165.305,0.12467682677915382,False,False,False,False,True,False,Finance
ICE,2025-11-05 05:00:00,146.21,2026-01-09 05:00:00,165.305,0.130599822173586,False,False,False,False,True,False,Finance
SNPS,2025-04-04 04:00:00,388.13,2026-01-09 05:00:00,525.405,0.35368304434081366,False,True,False,True,True,False,Tech
SNPS,2025-04-07 04:00:00,380.9,2026-01-09 05:00:00,525.405,0.37937778944604883,False,True,True,False,True,True,Tech
SNPS,2025-04-08 04:00:00,381.59,2026-01-09 05:00:00,525.405,0.376883566131188,False,True,True,False,True,False,Tech
SNPS,2025-09-10 04:00:00,387.78,2026-01-09 05:00:00,525.405,0.3549048429521895,False,True,True,True,True,True,Tech
SNPS,2025-11-06 05:00:00,396.14,2026-01-09 05:00:00,525.405,0.3263114050588176,False,True,False,False,True,False,Tech
SNPS,2025-11-07 05:00:00,393.43,2026-01-09 05:00:00,525.405,0.33544722059832743,False,True,False,False,True,False,Tech
SNPS,2025-11-18 05:00:00,383.82,2026-01-09 05:00:00,525.405,0.36888385180553374,False,True,True,False,False,False,Tech
MDLZ,2025-01-06 05:00:00,58.22,2026-01-08 05:00:00,53.99,-0.07265544486430775,True,False,False,True,True,False,Staples
MDLZ,2025-01-07 05:00:00,58.29,2026-01-09 05:00:00,54.8475,-0.05905815748842003,True,False,False,True,True,False,Staples
MDLZ,2025-01-08 05:00:00,58.29,2026-01-09 05:00:00,54.8475,-0.05905815748842003,False,False,False,True,True,False,Staples
MDLZ,2025-01-10 05:00:00,56.25,2026-01-09 05:00:00,54.8475,-0.024933333333333363,False,False,False,True,True,False,Staples
MDLZ,2025-01-13 05:00:00,56.17,2026-01-09 05:00:00,54.8475,-0.023544596759836334,False,False,True,True,True,False,Staples
MDLZ,2025-01-15 05:00:00,56.64,2026-01-09 05:00:00,54.8475,-0.03164724576271194,False,False,True,True,True,False,Staples
MDLZ,2025-11-03 05:00:00,56.65,2026-01-09 05:00:00,54.8475,-0.03181818181818186,False,False,True,False,True,False,Staples
MDLZ,2025-11-04 05:00:00,56.08,2026-01-09 05:00:00,54.8475,-0.02197753209700426,False,False,True,False,True,False,Staples
MDLZ,2025-11-05 05:00:00,56.02,2026-01-09 05:00:00,54.8475,-0.02093002499107477,False,False,True,False,True,False,Staples
MDLZ,2025-11-06 05:00:00,56.19,2026-01-09 05:00:00,54.8475,-0.023892151628403635,False,False,True,False,True,False,Staples
MDLZ,2026-01-07 05:00:00,51.51,2026-01-09 05:00:00,54.8475,0.06479324403028541,False,False,False,True,True,False,Staples
PNC,2025-03-11 04:00:00,170.06,2026-01-09 05:00:00,218.7,0.2860166999882394,False,False,False,True,True,False,Finance
PNC,2025-03-12 04:00:00,171.01,2026-01-09 05:00:00,218.7,0.27887258055084496,False,False,False,True,True,False,Finance
PNC,2025-03-13 04:00:00,168.84,2026-01-09 05:00:00,218.7,0.29530916844349675,False,False,False,True,True,False,Finance
PNC,2025-04-03 04:00:00,161.29,2026-01-09 05:00:00,218.7,0.3559427118854237,False,False,False,True,True,False,Finance
PNC,2025-04-04 04:00:00,153.1,2026-01-09 05:00:00,218.7,0.4284781188765512,False,False,False,True,True,False,Finance
PNC,2025-04-07 04:00:00,152.81,2026-01-09 05:00:00,218.7,0.43118905830770227,False,False,True,False,True,False,Finance
PNC,2025-04-08 04:00:00,149.76,2026-01-09 05:00:00,218.7,0.46033653846153855,False,False,True,False,True,False,Finance
SHW,2025-04-08 04:00:00,313.51,2026-01-09 05:00:00,352.86,0.12551433766068065,False,False,False,True,True,False,Materials
CDNS,2025-02-21 05:00:00,258.34,2026-01-09 05:00:00,325.04,0.25818688549972935,False,False,False,False,True,True,Tech
CDNS,2025-02-24 05:00:00,252.95,2026-01-09 05:00:00,325.04,0.2849970349871518,False,False,True,False,True,False,Tech
CDNS,2025-02-25 05:00:00,248.9,2026-01-09 05:00:00,325.04,0.30590598633989563,False,False,True,False,True,False,Tech
CDNS,2025-02-27 05:00:00,248.56,2026-01-09 05:00:00,325.04,0.3076923076923077,False,False,True,False,True,False,Tech
CDNS,2025-02-28 05:00:00,250.5,2026-01-09 05:00:00,325.04,0.2975648702594811,False,False,True,False,True,False,Tech
CDNS,2025-03-03 05:00:00,241.74,2026-01-09 05:00:00,325.04,0.3445850914205344,False,False,True,False,False,False,Tech
CDNS,2025-03-04 05:00:00,241.29,2026-01-09 05:00:00,325.04,0.34709271001699205,False,False,True,False,False,False,Tech
CDNS,2025-03-05 05:00:00,244.7,2026-01-09 05:00:00,325.04,0.3283203923171232,False,False,True,False,False,False,Tech
CDNS,2025-03-06 05:00:00,243.16,2026-01-09 05:00:00,325.04,0.336733015298569,False,False,True,False,False,False,Tech
CDNS,2025-03-07 05:00:00,243.21,2026-01-09 05:00:00,325.04,0.33645820484355093,False,False,True,False,False,False,Tech
CDNS,2025-03-10 04:00:00,233.96,2026-01-09 05:00:00,325.04,0.38929731578047533,False,False,True,False,True,False,Tech
CDNS,2025-03-11 04:00:00,234.25,2026-01-09 05:00:00,325.04,0.3875773745997866,False,False,True,False,True,False,Tech
CDNS,2025-11-21 05:00:00,300.58,2026-01-09 05:00:00,325.04,0.08137600638765075,False,False,True,False,False,False,Tech
PYPL,2025-02-26 05:00:00,72.05,2026-01-09 05:00:00,57.6172,-0.20031644691186679,False,False,True,True,True,False,Finance
PYPL,2025-02-27 05:00:00,70.73,2026-01-09 05:00:00,57.6172,-0.18539233705641178,False,False,True,True,True,False,Finance
PYPL,2025-02-28 05:00:00,71.05,2026-01-09 05:00:00,57.6172,-0.1890612244897959,False,False,True,True,True,False,Finance
PYPL,2025-03-03 05:00:00,69.75,2026-01-09 05:00:00,57.6172,-0.17394695340501798,False,False,True,False,True,False,Finance
PYPL,2025-03-04 05:00:00,67.48,2026-01-09 05:00:00,57.6172,-0.14615886188500304,False,False,True,False,True,False,Finance
PYPL,2025-03-06 05:00:00,68.08,2026-01-09 05:00:00,57.6172,-0.153683901292597,False,False,True,False,True,False,Finance
PYPL,2025-04-03 04:00:00,61.71,2026-01-09 05:00:00,57.6172,-0.06632312429103882,False,False,False,False,True,False,Finance
PYPL,2025-04-04 04:00:00,58.37,2026-01-09 05:00:00,57.6172,-0.01289703614870652,False,True,False,False,True,True,Finance
